state,transaction_year,districts,quater,transaction_count,transaction_amount
himachal-pradesh,2019,Solan,2,52208,102404739.4
himachal-pradesh,2019,Hamirpur(HP),2,46283,99159035.61
himachal-pradesh,2019,Sirmaur,2,45328,87288933.03
himachal-pradesh,2019,Kullu,2,45240,139927670.8
himachal-pradesh,2019,Kangra,2,44908,90993766.85
himachal-pradesh,2019,Sirmaur,2,25921,37447525.69
himachal-pradesh,2019,solan,1,626201,733453989.2
himachal-pradesh,2019,shimla,1,363648,708861957.2
himachal-pradesh,2019,kangra,1,266655,478900506.5
himachal-pradesh,2019,sirmaur,1,174812,238804557.8
himachal-pradesh,2019,mandi,1,167637,287549707.5
himachal-pradesh,2019,una,1,151550,232335414.5
himachal-pradesh,2019,hamirpur,1,126323,189186708.1
himachal-pradesh,2019,chamba,1,104811,170503559.1
himachal-pradesh,2019,kullu,1,92009,187262819
himachal-pradesh,2019,bilaspur,1,73141,109483745.7
himachal-pradesh,2019,Solan,1,303803,286463248.3
himachal-pradesh,2019,Shimla,1,195883,374976855.7
himachal-pradesh,2019,Solan,1,123799,147545137.2
himachal-pradesh,2019,Sirmaur,1,74611,111629796.3
himachal-pradesh,2019,Chamba,1,55205,69978229.84
himachal-pradesh,2019,Una,1,53301,96603744.89
himachal-pradesh,2019,Mandi,1,45323,81633187.2
himachal-pradesh,2019,Sirmaur,1,43744,43888475.67
himachal-pradesh,2019,Solan,1,39751,68576012.77
himachal-pradesh,2019,Kangra,1,38942,73996894.17
lakshadweep,2018,lakshadweep,3,1703,4339032.312
lakshadweep,2018,Lakshadweep,3,698,1556188.166
lakshadweep,2018,Lakshadweep,3,412,1291876.154
lakshadweep,2018,Lakshadweep,3,190,516103.4758
lakshadweep,2018,Lakshadweep,3,159,477561.3107
lakshadweep,2018,Lakshadweep,3,97,309504.5524
lakshadweep,2018,Lakshadweep,3,69,80265.42555
lakshadweep,2018,Lakshadweep,3,66,97766.19756
lakshadweep,2018,Lakshadweep,3,12,9767.03011
lakshadweep,2018,lakshadweep,4,1642,4463213.698
lakshadweep,2018,Lakshadweep,4,759,2004526.445
lakshadweep,2018,Lakshadweep,4,301,1111395.752
lakshadweep,2018,Lakshadweep,4,186,445814.1112
lakshadweep,2018,Lakshadweep,4,143,278949.5883
lakshadweep,2018,Lakshadweep,4,118,416078.0738
lakshadweep,2018,Lakshadweep,4,108,152911.935
lakshadweep,2018,Lakshadweep,4,23,40153.84243
lakshadweep,2018,Lakshadweep,4,4,13383.95061
lakshadweep,2018,lakshadweep,2,2132,6187809.539
lakshadweep,2018,Lakshadweep,2,1424,3906194.94
lakshadweep,2018,Lakshadweep,2,296,1089183.539
lakshadweep,2018,Lakshadweep,2,195,510331.3791
lakshadweep,2018,Lakshadweep,2,110,383860.1559
lakshadweep,2018,Lakshadweep,2,53,209750.5848
lakshadweep,2018,Lakshadweep,2,39,69725.95548
lakshadweep,2018,Lakshadweep,2,8,3622.765628
lakshadweep,2018,Lakshadweep,2,7,15140.21913
lakshadweep,2018,lakshadweep,1,778,1928611.181
lakshadweep,2018,Lakshadweep,1,455,1185781.984
lakshadweep,2018,Lakshadweep,1,126,306892.6264
lakshadweep,2018,Lakshadweep,1,112,315190.9631
lakshadweep,2018,Lakshadweep,1,36,65846.34124
lakshadweep,2018,Lakshadweep,1,30,50800.07325
lakshadweep,2018,Lakshadweep,1,17,4038.940558
lakshadweep,2018,Lakshadweep,1,2,60.25276276
lakshadweep,2021,lakshadweep,3,13370,38803163.7
lakshadweep,2021,Lakshadweep,3,6738,20058639.52
lakshadweep,2021,Lakshadweep,3,2598,7159689.52
lakshadweep,2021,Lakshadweep,3,964,2001813.217
lakshadweep,2021,Lakshadweep,3,940,2135837.974
lakshadweep,2021,Lakshadweep,3,771,3040393.868
lakshadweep,2021,Lakshadweep,3,721,2942217.372
lakshadweep,2021,Lakshadweep,3,591,1354959.715
lakshadweep,2021,Lakshadweep,3,47,109612.5085
lakshadweep,2021,lakshadweep,4,15470,50998185.53
lakshadweep,2021,Lakshadweep,4,7192,25481054.28
lakshadweep,2021,Lakshadweep,4,3110,8944915.54
lakshadweep,2021,Lakshadweep,4,1413,4646275.173
lakshadweep,2021,Lakshadweep,4,1202,2942810.705
lakshadweep,2021,Lakshadweep,4,1099,3043732.142
lakshadweep,2021,Lakshadweep,4,758,3963899.728
lakshadweep,2021,Lakshadweep,4,606,1786457.546
lakshadweep,2021,Lakshadweep,4,90,189040.4172
lakshadweep,2021,lakshadweep,2,11384,27383463.66
lakshadweep,2021,Lakshadweep,2,5888,15074376.91
lakshadweep,2021,Lakshadweep,2,2178,5290891.703
lakshadweep,2021,Lakshadweep,2,993,1639413.325
lakshadweep,2021,Lakshadweep,2,857,1730691.064
lakshadweep,2021,Lakshadweep,2,587,1363040.398
lakshadweep,2021,Lakshadweep,2,504,1291413.778
lakshadweep,2021,Lakshadweep,2,339,740231.7659
lakshadweep,2021,Lakshadweep,2,38,253404.7126
lakshadweep,2021,lakshadweep,1,9085,27042782.91
lakshadweep,2021,Lakshadweep,1,4769,15007370.9
lakshadweep,2021,Lakshadweep,1,1612,4299900.736
lakshadweep,2021,Lakshadweep,1,794,1982132.239
lakshadweep,2021,Lakshadweep,1,722,1950843.717
lakshadweep,2021,Lakshadweep,1,563,1751644.554
lakshadweep,2021,Lakshadweep,1,328,1260342.287
lakshadweep,2021,Lakshadweep,1,252,572604.5362
lakshadweep,2021,Lakshadweep,1,45,217943.9434
lakshadweep,2023,lakshadweep,2,34918,97987438
lakshadweep,2023,Lakshadweep,2,14670,38648281
lakshadweep,2023,Lakshadweep,2,7102,22243121
lakshadweep,2023,Lakshadweep,2,6477,10935650
lakshadweep,2023,Lakshadweep,2,2023,5002219
lakshadweep,2023,Lakshadweep,2,1695,8653704
lakshadweep,2023,Lakshadweep,2,1504,4488990
lakshadweep,2023,Lakshadweep,2,1226,6780071
lakshadweep,2023,Lakshadweep,2,221,1235402
lakshadweep,2023,lakshadweep,1,29520,85321961
lakshadweep,2023,Lakshadweep,1,12662,35231915
lakshadweep,2023,Lakshadweep,1,6651,17313423
lakshadweep,2023,Lakshadweep,1,4437,10446449
lakshadweep,2023,Lakshadweep,1,1716,4974949
lakshadweep,2023,Lakshadweep,1,1603,7927465
lakshadweep,2023,Lakshadweep,1,1447,3756866
lakshadweep,2023,Lakshadweep,1,677,4814614
lakshadweep,2023,Lakshadweep,1,327,856280
lakshadweep,2020,lakshadweep,3,8589,21306833.31
lakshadweep,2020,Lakshadweep,3,3980,11206286.72
lakshadweep,2020,Lakshadweep,3,1414,3573553.292
lakshadweep,2020,Lakshadweep,3,1084,2342940.346
lakshadweep,2020,Lakshadweep,3,877,1630108.201
lakshadweep,2020,Lakshadweep,3,607,1241637.955
lakshadweep,2020,Lakshadweep,3,333,767447.7299
lakshadweep,2020,Lakshadweep,3,247,345676.0228
lakshadweep,2020,Lakshadweep,3,47,199183.0384
lakshadweep,2020,lakshadweep,4,11650,30111317.92
lakshadweep,2020,Lakshadweep,4,5080,15206028.24
lakshadweep,2020,Lakshadweep,4,2482,5683642.707
lakshadweep,2020,Lakshadweep,4,1189,2709723.884
lakshadweep,2020,Lakshadweep,4,1135,2575732.313
lakshadweep,2020,Lakshadweep,4,1110,2300070.963
lakshadweep,2020,Lakshadweep,4,338,1025546.563
lakshadweep,2020,Lakshadweep,4,230,382427.6476
lakshadweep,2020,Lakshadweep,4,86,228145.6034
lakshadweep,2020,lakshadweep,2,7220,16942922.09
lakshadweep,2020,Lakshadweep,2,3325,7916550.981
lakshadweep,2020,Lakshadweep,2,1285,3554024.881
lakshadweep,2020,Lakshadweep,2,982,2466847.432
lakshadweep,2020,Lakshadweep,2,679,1345517.424
lakshadweep,2020,Lakshadweep,2,356,438300.2289
lakshadweep,2020,Lakshadweep,2,342,564449.4467
lakshadweep,2020,Lakshadweep,2,218,584952.0322
lakshadweep,2020,Lakshadweep,2,33,72279.65971
lakshadweep,2020,lakshadweep,1,5151,13502368.57
lakshadweep,2020,Lakshadweep,1,2725,7559822.515
lakshadweep,2020,Lakshadweep,1,833,2364315.969
lakshadweep,2020,Lakshadweep,1,457,1021265.98
lakshadweep,2020,Lakshadweep,1,351,635104.0313
lakshadweep,2020,Lakshadweep,1,331,495116.9137
lakshadweep,2020,Lakshadweep,1,263,606714.8558
lakshadweep,2020,Lakshadweep,1,168,739215.6096
lakshadweep,2020,Lakshadweep,1,23,80812.70065
lakshadweep,2022,lakshadweep,3,15241,47580009.62
lakshadweep,2022,Lakshadweep,3,6356,20631453.65
lakshadweep,2022,Lakshadweep,3,3121,9353831.699
lakshadweep,2022,Lakshadweep,3,2438,5191563.257
lakshadweep,2022,Lakshadweep,3,1043,4068085.269
lakshadweep,2022,Lakshadweep,3,979,4657640.807
lakshadweep,2022,Lakshadweep,3,805,2362417.01
lakshadweep,2022,Lakshadweep,3,341,856246.7155
lakshadweep,2022,Lakshadweep,3,158,458771.214
lakshadweep,2022,lakshadweep,4,17147,54813873.61
lakshadweep,2022,Lakshadweep,4,7140,23769820.49
lakshadweep,2022,Lakshadweep,4,3739,10627138.98
lakshadweep,2022,Lakshadweep,4,2929,6778902.537
lakshadweep,2022,Lakshadweep,4,1068,3769891.263
lakshadweep,2022,Lakshadweep,4,906,4474064.406
lakshadweep,2022,Lakshadweep,4,855,3159192.41
lakshadweep,2022,Lakshadweep,4,376,1734576.378
lakshadweep,2022,Lakshadweep,4,134,500287.1428
lakshadweep,2022,lakshadweep,2,17569,55929601.99
lakshadweep,2022,Lakshadweep,2,7618,26188276.77
lakshadweep,2022,Lakshadweep,2,3798,10849797.53
lakshadweep,2022,Lakshadweep,2,2325,5538905.566
lakshadweep,2022,Lakshadweep,2,1342,4070890.145
lakshadweep,2022,Lakshadweep,2,1021,3047138.111
lakshadweep,2022,Lakshadweep,2,660,3611799.004
lakshadweep,2022,Lakshadweep,2,601,2138003.041
lakshadweep,2022,Lakshadweep,2,204,484791.822
lakshadweep,2022,lakshadweep,1,16397,54939432.65
lakshadweep,2022,Lakshadweep,1,7323,25624455.06
lakshadweep,2022,Lakshadweep,1,3633,11612445.9
lakshadweep,2022,Lakshadweep,1,1982,6095982.207
lakshadweep,2022,Lakshadweep,1,1081,2789410.292
lakshadweep,2022,Lakshadweep,1,1080,2361737.069
lakshadweep,2022,Lakshadweep,1,608,2982499.368
lakshadweep,2022,Lakshadweep,1,563,2916745.54
lakshadweep,2022,Lakshadweep,1,127,556157.2166
lakshadweep,2019,lakshadweep,3,3104,9651761.464
lakshadweep,2019,Lakshadweep,3,1659,3773089.635
lakshadweep,2019,Lakshadweep,3,530,1708192.871
lakshadweep,2019,Lakshadweep,3,464,2476541.08
lakshadweep,2019,Lakshadweep,3,153,349198.5725
lakshadweep,2019,Lakshadweep,3,135,619859.9919
lakshadweep,2019,Lakshadweep,3,134,669201.2041
lakshadweep,2019,Lakshadweep,3,20,40429.1436
lakshadweep,2019,Lakshadweep,3,9,15248.96558
lakshadweep,2019,lakshadweep,4,3765,11269913.4
lakshadweep,2019,Lakshadweep,4,2171,6680517.435
lakshadweep,2019,Lakshadweep,4,537,1342591.463
lakshadweep,2019,Lakshadweep,4,351,1394351.372
lakshadweep,2019,Lakshadweep,4,276,552216.6365
lakshadweep,2019,Lakshadweep,4,209,546978.1303
lakshadweep,2019,Lakshadweep,4,107,149457.2109
lakshadweep,2019,Lakshadweep,4,100,597218.692
lakshadweep,2019,Lakshadweep,4,14,6582.465747
lakshadweep,2019,lakshadweep,2,2926,9242524.137
lakshadweep,2019,Lakshadweep,2,1542,4690793.317
lakshadweep,2019,Lakshadweep,2,431,1833526.162
lakshadweep,2019,Lakshadweep,2,394,1113924.978
lakshadweep,2019,Lakshadweep,2,192,863634.7924
lakshadweep,2019,Lakshadweep,2,182,434050.6261
lakshadweep,2019,Lakshadweep,2,135,200339.9666
lakshadweep,2019,Lakshadweep,2,45,104411.7303
lakshadweep,2019,Lakshadweep,2,5,1842.564664
lakshadweep,2019,lakshadweep,1,2481,8786130.479
lakshadweep,2019,Lakshadweep,1,1321,4054159.611
lakshadweep,2019,Lakshadweep,1,428,2021015.4
lakshadweep,2019,Lakshadweep,1,203,634895.5736
lakshadweep,2019,Lakshadweep,1,193,1293390.674
lakshadweep,2019,Lakshadweep,1,150,446817.8959
lakshadweep,2019,Lakshadweep,1,109,148186.4126
lakshadweep,2019,Lakshadweep,1,58,147707.0572
lakshadweep,2019,Lakshadweep,1,19,39957.85402
andaman-&-nicobar-islands,2018,south andaman,3,13511,44268112.46
andaman-&-nicobar-islands,2018,nicobars,3,1471,6387829.152
andaman-&-nicobar-islands,2018,north and middle andaman,3,1283,4901529.518
andaman-&-nicobar-islands,2018,South Andaman,3,3462,10833893.44
andaman-&-nicobar-islands,2018,South Andaman,3,3182,10184154.36
andaman-&-nicobar-islands,2018,South Andaman,3,2224,10365275.48
andaman-&-nicobar-islands,2018,South Andaman,3,1613,5152534.08
andaman-&-nicobar-islands,2018,South Andaman,3,1029,2588077.687
andaman-&-nicobar-islands,2018,Nicobar,3,975,4256576.35
andaman-&-nicobar-islands,2018,South Andaman,3,579,1145815.78
andaman-&-nicobar-islands,2018,South Andaman,3,547,1492405.303
andaman-&-nicobar-islands,2018,Nicobar,3,417,1976781.92
andaman-&-nicobar-islands,2018,North And Middle Andaman,3,341,2099404.079
andaman-&-nicobar-islands,2018,south andaman,4,20136,75411840.8
andaman-&-nicobar-islands,2018,north and middle andaman,4,2137,7955635.918
andaman-&-nicobar-islands,2018,nicobars,4,1485,7180859.355
andaman-&-nicobar-islands,2018,South Andaman,4,4674,16392855.28
andaman-&-nicobar-islands,2018,South Andaman,4,4576,17022520.26
andaman-&-nicobar-islands,2018,South Andaman,4,3306,17019977.18
andaman-&-nicobar-islands,2018,South Andaman,4,2513,9935282.832
andaman-&-nicobar-islands,2018,South Andaman,4,1432,6091757.917
andaman-&-nicobar-islands,2018,South Andaman,4,1225,3451359.606
andaman-&-nicobar-islands,2018,Nicobar,4,928,4606293.658
andaman-&-nicobar-islands,2018,South Andaman,4,759,2208675.044
andaman-&-nicobar-islands,2018,South Andaman,4,747,1825659.513
andaman-&-nicobar-islands,2018,North And Middle Andaman,4,702,3797054.168
andaman-&-nicobar-islands,2018,south andaman,2,9395,23948235.52
andaman-&-nicobar-islands,2018,nicobars,2,1120,3072436.908
andaman-&-nicobar-islands,2018,north and middle andaman,2,825,1317863.083
andaman-&-nicobar-islands,2018,South Andaman,2,2701,6310089.917
andaman-&-nicobar-islands,2018,South Andaman,2,1965,4752146.699
andaman-&-nicobar-islands,2018,South Andaman,2,1525,5810267.575
andaman-&-nicobar-islands,2018,South Andaman,2,997,2200332.972
andaman-&-nicobar-islands,2018,Nicobar,2,767,1953749.379
andaman-&-nicobar-islands,2018,South Andaman,2,659,1650346.191
andaman-&-nicobar-islands,2018,South Andaman,2,594,1601569.982
andaman-&-nicobar-islands,2018,South Andaman,2,432,578829.1795
andaman-&-nicobar-islands,2018,North And Middle Andaman,2,405,626523.9803
andaman-&-nicobar-islands,2018,Nicobar,2,291,1026590.074
andaman-&-nicobar-islands,2018,south andaman,1,5688,12560249.34
andaman-&-nicobar-islands,2018,nicobars,1,528,1139848.801
andaman-&-nicobar-islands,2018,north and middle andaman,1,442,931663.0771
andaman-&-nicobar-islands,2018,South Andaman,1,1622,2769297.904
andaman-&-nicobar-islands,2018,South Andaman,1,1223,2238041.872
andaman-&-nicobar-islands,2018,South Andaman,1,969,3519059.938
andaman-&-nicobar-islands,2018,South Andaman,1,685,1298560.952
andaman-&-nicobar-islands,2018,South Andaman,1,340,1039715.311
andaman-&-nicobar-islands,2018,South Andaman,1,302,556059.5309
andaman-&-nicobar-islands,2018,Nicobar,1,283,445739.1634
andaman-&-nicobar-islands,2018,South Andaman,1,269,333709.567
andaman-&-nicobar-islands,2018,North And Middle Andaman,1,193,238914.0167
andaman-&-nicobar-islands,2018,Nicobar,1,168,547469.6509
andaman-&-nicobar-islands,2021,south andaman,3,382418,1116789011
andaman-&-nicobar-islands,2021,north and middle andaman,3,46592,118254865.8
andaman-&-nicobar-islands,2021,nicobars,3,20754,74980519.33
andaman-&-nicobar-islands,2021,South Andaman,3,116324,388328168.8
andaman-&-nicobar-islands,2021,South Andaman,3,84790,246433385.8
andaman-&-nicobar-islands,2021,South Andaman,3,67257,185238368.5
andaman-&-nicobar-islands,2021,South Andaman,3,43850,131239564.2
andaman-&-nicobar-islands,2021,North And Middle Andaman,3,19088,48475163.57
andaman-&-nicobar-islands,2021,South Andaman,3,16203,37962312.1
andaman-&-nicobar-islands,2021,South Andaman,3,14657,35301326.11
andaman-&-nicobar-islands,2021,South Andaman,3,11565,28491553.61
andaman-&-nicobar-islands,2021,Nicobar,3,11553,43464511.05
andaman-&-nicobar-islands,2021,South Andaman,3,9655,19497765.26
andaman-&-nicobar-islands,2021,south andaman,4,558571,1694794708
andaman-&-nicobar-islands,2021,north and middle andaman,4,53115,156486112.3
andaman-&-nicobar-islands,2021,nicobars,4,24437,81329281.03
andaman-&-nicobar-islands,2021,South Andaman,4,165719,533026208
andaman-&-nicobar-islands,2021,South Andaman,4,121613,372243734.3
andaman-&-nicobar-islands,2021,South Andaman,4,95028,281223411.7
andaman-&-nicobar-islands,2021,South Andaman,4,58258,174623253.5
andaman-&-nicobar-islands,2021,South Andaman,4,27938,94222862.11
andaman-&-nicobar-islands,2021,South Andaman,4,25662,69245386.08
andaman-&-nicobar-islands,2021,North And Middle Andaman,4,21913,67790798.05
andaman-&-nicobar-islands,2021,South Andaman,4,21397,52036030
andaman-&-nicobar-islands,2021,South Andaman,4,18915,55448543.43
andaman-&-nicobar-islands,2021,Nicobar,4,14553,47792330.7
andaman-&-nicobar-islands,2021,south andaman,2,286907,760893020.6
andaman-&-nicobar-islands,2021,north and middle andaman,2,39200,90233388.79
andaman-&-nicobar-islands,2021,nicobars,2,15307,48020606.75
andaman-&-nicobar-islands,2021,South Andaman,2,73334,227585492.7
andaman-&-nicobar-islands,2021,South Andaman,2,66321,174752815.2
andaman-&-nicobar-islands,2021,South Andaman,2,52645,134835744.2
andaman-&-nicobar-islands,2021,South Andaman,2,34289,100890426.8
andaman-&-nicobar-islands,2021,North And Middle Andaman,2,16476,40647907.97
andaman-&-nicobar-islands,2021,South Andaman,2,14524,24690581.54
andaman-&-nicobar-islands,2021,South Andaman,2,11278,28333852.06
andaman-&-nicobar-islands,2021,South Andaman,2,10182,20377949.35
andaman-&-nicobar-islands,2021,South Andaman,2,9635,21637658.17
andaman-&-nicobar-islands,2021,Nicobar,2,8463,27666837.4
andaman-&-nicobar-islands,2021,south andaman,1,207092,669604045.1
andaman-&-nicobar-islands,2021,north and middle andaman,1,27358,75027255.28
andaman-&-nicobar-islands,2021,nicobars,1,10302,39075266.99
andaman-&-nicobar-islands,2021,South Andaman,1,55726,190830957.1
andaman-&-nicobar-islands,2021,South Andaman,1,47328,158404100.8
andaman-&-nicobar-islands,2021,South Andaman,1,35467,111571687.4
andaman-&-nicobar-islands,2021,South Andaman,1,23957,80750048.82
andaman-&-nicobar-islands,2021,South Andaman,1,10648,34956327.94
andaman-&-nicobar-islands,2021,North And Middle Andaman,1,10597,28127629.88
andaman-&-nicobar-islands,2021,South Andaman,1,8848,19627951.47
andaman-&-nicobar-islands,2021,South Andaman,1,8799,27854306.52
andaman-&-nicobar-islands,2021,South Andaman,1,7113,21084790.05
andaman-&-nicobar-islands,2021,Nicobar,1,5630,22671937.31
andaman-&-nicobar-islands,2023,south andaman,2,2417058,4297737197
andaman-&-nicobar-islands,2023,north and middle andaman,2,181149,462414675
andaman-&-nicobar-islands,2023,nicobars,2,109568,230192364
andaman-&-nicobar-islands,2023,South Andaman,2,597774,1119274409
andaman-&-nicobar-islands,2023,South Andaman,2,507585,916209552
andaman-&-nicobar-islands,2023,South Andaman,2,486154,824857096
andaman-&-nicobar-islands,2023,South Andaman,2,269165,458977445
andaman-&-nicobar-islands,2023,South Andaman,2,134785,205244167
andaman-&-nicobar-islands,2023,South Andaman,2,114795,194986633
andaman-&-nicobar-islands,2023,South Andaman,2,106510,222510323
andaman-&-nicobar-islands,2023,South Andaman,2,89784,147571191
andaman-&-nicobar-islands,2023,North And Middle Andaman,2,72315,211302035
andaman-&-nicobar-islands,2023,Nicobar,2,63841,134197959
andaman-&-nicobar-islands,2023,south andaman,1,2030078,3867385426
andaman-&-nicobar-islands,2023,north and middle andaman,1,152187,392080332
andaman-&-nicobar-islands,2023,nicobars,1,94127,202062829
andaman-&-nicobar-islands,2023,South Andaman,1,503053,969594706
andaman-&-nicobar-islands,2023,South Andaman,1,418090,774570559
andaman-&-nicobar-islands,2023,South Andaman,1,403456,749508057
andaman-&-nicobar-islands,2023,South Andaman,1,222855,427240840
andaman-&-nicobar-islands,2023,South Andaman,1,118286,201531285
andaman-&-nicobar-islands,2023,South Andaman,1,107424,263885620
andaman-&-nicobar-islands,2023,South Andaman,1,92715,168098531
andaman-&-nicobar-islands,2023,South Andaman,1,76246,131598911
andaman-&-nicobar-islands,2023,North And Middle Andaman,1,59440,165959850
